temperture5am,temperture6am,temperture7am,temperture8am,windSpeed5am,windSpeed6am,windSpeed7am,windSpeed8am,humidity5am,humidity6am,humidity7am,humidity8am,gradeWithSec,sector1,sector2,gender_age_interaction_女_17~19歲,gender_age_interaction_女_20~29歲,gender_age_interaction_女_30~39歲,gender_age_interaction_女_40~49歲,gender_age_interaction_女_50~59歲,gender_age_interaction_女_60歲以上,gender_age_interaction_男_17~19歲,gender_age_interaction_男_20~29歲,gender_age_interaction_男_30~39歲,gender_age_interaction_男_40~49歲,gender_age_interaction_男_50~59歲,gender_age_interaction_男_60~69歲,gender_age_interaction_男_70歲以上,sector1_2_total,sector2_pace_change
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8942,392,396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,788,4
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8758,396,399,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,795,3
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9016,328,360,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,688,32
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8977,371,380,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,751,9
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8823,383,394,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,777,11
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9042,423,421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,844,-2
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9022,391,398,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,789,7
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9009,342,350,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,692,8
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8802,415,399,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,814,-16
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8917,390,397,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,787,7
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8657,407,398,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,805,-9
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8892,389,399,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,788,10
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9021,339,366,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,705,27
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8873,360,382,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,742,22
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9006,399,405,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,804,6
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9056,359,367,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,726,8
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8903,409,406,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,815,-3
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8943,388,399,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,787,11
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9019,431,426,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,857,-5
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8947,417,419,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,836,2
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8780,440,439,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,879,-1
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8931,406,402,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,808,-4
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8835,404,392,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,796,-12
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8781,440,439,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,879,-1
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9040,341,384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,725,43
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8695,419,425,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,844,6
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8920,411,412,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,823,1
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9024,376,413,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,789,37
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9047,458,443,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,901,-15
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8698,407,408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,815,1
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8806,437,432,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,869,-5
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8977,423,427,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,850,4
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8794,409,407,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,816,-2
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8936,406,432,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,838,26
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8981,397,432,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,829,35
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8981,392,393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,785,1
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8984,469,458,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,927,-11
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8987,370,373,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,743,3
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8937,400,428,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,828,28
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9009,393,400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,793,7
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9093,411,435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,846,24
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8751,394,386,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,780,-8
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8919,390,405,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,795,15
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8862,399,396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,795,-3
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8614,392,398,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,790,6
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8960,360,366,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,726,6
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8981,397,407,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,804,10
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8964,425,414,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,839,-11
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9065,419,419,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,838,0
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8978,388,402,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,790,14
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9198,345,359,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,704,14
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8887,435,434,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,869,-1
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8934,418,403,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,821,-15
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9135,381,401,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,782,20
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8949,392,382,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,774,-10
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9011,404,388,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,792,-16
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8783,425,413,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,838,-12
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9116,401,399,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,800,-2
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9140,445,436,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,881,-9
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9121,363,421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,784,58
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8945,420,417,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,837,-3
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8989,397,401,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,798,4
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9139,421,427,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,848,6
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8804,362,381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,743,19
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9236,363,401,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,764,38
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9117,457,427,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,884,-30
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9004,372,366,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,738,-6
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8861,404,400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,804,-4
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8808,356,360,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,716,4
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8985,438,440,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,878,2
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8983,390,385,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,775,-5
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9283,377,393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,770,16
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9066,373,393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,766,20
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9094,414,419,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,833,5
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8987,410,404,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,814,-6
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9206,399,408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,807,9
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9232,379,404,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,783,25
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9236,454,456,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,910,2
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8935,422,412,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,834,-10
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9313,368,391,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,759,23
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9203,419,408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,827,-11
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9298,371,403,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,774,32
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9008,423,416,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,839,-7
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9303,404,402,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,806,-2
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9235,375,388,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,763,13
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9295,441,439,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,880,-2
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9065,401,418,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,819,17
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8978,408,404,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,812,-4
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8979,409,404,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,813,-5
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9061,377,386,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,763,9
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9258,398,411,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,809,13
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9267,414,423,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,837,9
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8969,384,392,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,776,8
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8975,424,431,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,855,7
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8478,366,377,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,743,11
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8953,413,414,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,827,1
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8902,446,420,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,866,-26
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9311,416,433,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,849,17
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9311,416,433,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,849,17
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9303,394,422,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,816,28
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9077,399,392,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,791,-7
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9228,378,387,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,765,9
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9092,424,413,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,837,-11
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9273,412,428,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,840,16
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9071,401,406,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,807,5
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9096,436,434,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,870,-2
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9342,457,445,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,902,-12
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9213,393,411,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,804,18
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9280,388,396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,784,8
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9291,433,430,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,863,-3
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,8929,400,396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,796,-4
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9453,362,405,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,767,43
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9163,423,423,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,846,0
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9310,406,397,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,803,-9
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9240,374,392,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,766,18
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9012,462,449,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,911,-13
21.7,21.5,21.4,23.2,1.7,2.1,2.1,1.5,75,74,76,71,9404,408,417,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,825,9
